pid,block,cond,keypress,rt,acc
5805db219ff6120001a135a2,2,novel,q,0.7486,0
5805db219ff6120001a135a2,2,familiar,p,0.5784,0
5805db219ff6120001a135a2,2,novel,q,0.0224,0
5805db219ff6120001a135a2,2,familiar,p,0.5983,0
5805db219ff6120001a135a2,2,familiar,q,0.7693,1
5805db219ff6120001a135a2,2,novel,q,0.7521,0
5805db219ff6120001a135a2,2,familiar,NA,NA,NA
5805db219ff6120001a135a2,3,familiar,NA,NA,NA
5805db219ff6120001a135a2,3,novel,NA,NA,NA
5805db219ff6120001a135a2,3,novel,NA,NA,NA
5805db219ff6120001a135a2,3,novel,p,0.7401,1
5805db219ff6120001a135a2,3,familiar,p,0.6029,0
5805db219ff6120001a135a2,3,familiar,q,0.6056,1
5805db219ff6120001a135a2,3,familiar,q,0.553,1
5805db219ff6120001a135a2,3,familiar,q,0.7558,1
5805db219ff6120001a135a2,3,novel,q,0.5786,0
5805db219ff6120001a135a2,3,familiar,p,0.5629,0
5805db219ff6120001a135a2,3,familiar,q,0.5682,1
5805db219ff6120001a135a2,3,familiar,p,0.3895,0
5805db219ff6120001a135a2,3,familiar,q,0.767,1
5805db219ff6120001a135a2,3,novel,p,0.0242,1
5805db219ff6120001a135a2,3,novel,q,0.567,0
5805db219ff6120001a135a2,3,familiar,NA,NA,NA
5805db219ff6120001a135a2,3,novel,q,0.6076,0
5805db219ff6120001a135a2,3,novel,q,0.5466,0
5805db219ff6120001a135a2,3,familiar,q,0.77,1
5805db219ff6120001a135a2,3,novel,q,0.5726,0
5805db219ff6120001a135a2,3,novel,p,0.4023,1
5805db219ff6120001a135a2,3,familiar,q,0.5978,1
5805db219ff6120001a135a2,3,novel,q,0.0248,0
5805db219ff6120001a135a2,3,familiar,q,0.7795,1
5805db219ff6120001a135a2,3,familiar,p,0.7312,0
5805db219ff6120001a135a2,3,familiar,NA,NA,NA
5805db219ff6120001a135a2,3,novel,q,0.0229,0
5805db219ff6120001a135a2,3,novel,p,0.5476,1
5805db219ff6120001a135a2,3,novel,q,0.0211,0
5805db219ff6120001a135a2,3,familiar,q,0.7363,1
5805db219ff6120001a135a2,3,familiar,NA,NA,NA
5805db219ff6120001a135a2,3,novel,NA,NA,NA
5805db219ff6120001a135a2,3,novel,q,0.56,0
5805db219ff6120001a135a2,3,familiar,NA,NA,NA
5805db219ff6120001a135a2,3,novel,q,0.7636,0
5805db219ff6120001a135a2,3,familiar,p,0.7398,0
5805db219ff6120001a135a2,3,novel,p,0.5719,1
5805db219ff6120001a135a2,3,novel,q,0.3939,0
5805db219ff6120001a135a2,3,novel,q,0.5797,0
5805db219ff6120001a135a2,3,novel,q,0.421,0
5805db219ff6120001a135a2,3,novel,p,0.5556,1
5805db219ff6120001a135a2,3,familiar,q,0.0219,1
5805db219ff6120001a135a2,3,novel,q,0.5979,0
5805db219ff6120001a135a2,3,novel,p,0.0229,1
5805db219ff6120001a135a2,3,novel,q,0.5588,0
5805db219ff6120001a135a2,3,familiar,p,0.0204,0
5805db219ff6120001a135a2,3,familiar,q,0.405,1
5805db219ff6120001a135a2,3,novel,p,0.751,1
5805db219ff6120001a135a2,3,familiar,p,0.2039,0
5805db219ff6120001a135a2,3,familiar,q,0.0209,1
5805db219ff6120001a135a2,3,familiar,q,0.5715,1
5805db219ff6120001a135a2,3,familiar,q,0.57,1
5805db219ff6120001a135a2,3,novel,q,0.5594,0
5805db219ff6120001a135a2,3,familiar,q,0.4106,1
5805db219ff6120001a135a2,3,familiar,q,0.5789,1
5805db219ff6120001a135a2,3,novel,q,0.2097,0
5805db219ff6120001a135a2,3,novel,q,0.5651,0
5805db219ff6120001a135a2,3,familiar,q,0.1983,1
5805db219ff6120001a135a2,3,familiar,NA,NA,NA
5805db219ff6120001a135a2,3,novel,q,0.7634,0
587e30b5cbacd2000114b08e,1,novel,q,0.9145,0
587e30b5cbacd2000114b08e,1,novel,p,0.751,1
587e30b5cbacd2000114b08e,1,familiar,q,0.9293,1
587e30b5cbacd2000114b08e,1,novel,p,0.89,1
587e30b5cbacd2000114b08e,1,familiar,NA,NA,NA
587e30b5cbacd2000114b08e,1,novel,p,0.7311,1
587e30b5cbacd2000114b08e,1,familiar,p,0.8871,0
587e30b5cbacd2000114b08e,1,novel,q,0.8424,0
587e30b5cbacd2000114b08e,1,novel,p,0.7161,1
587e30b5cbacd2000114b08e,1,familiar,q,0.7684,1
587e30b5cbacd2000114b08e,1,familiar,q,0.8674,1
587e30b5cbacd2000114b08e,1,novel,p,0.9298,1
587e30b5cbacd2000114b08e,1,familiar,q,0.847,1
587e30b5cbacd2000114b08e,1,novel,p,0.8256,1
587e30b5cbacd2000114b08e,1,novel,q,0.7219,0
587e30b5cbacd2000114b08e,1,familiar,q,0.9333,1
587e30b5cbacd2000114b08e,1,familiar,p,0.6902,0
587e30b5cbacd2000114b08e,1,familiar,p,1.0116,0
587e30b5cbacd2000114b08e,1,familiar,q,0.7714,1
587e30b5cbacd2000114b08e,1,novel,NA,NA,NA
587e30b5cbacd2000114b08e,1,novel,p,0.8068,1
587e30b5cbacd2000114b08e,1,novel,p,0.878,1
587e30b5cbacd2000114b08e,1,novel,q,0.7691,0
587e30b5cbacd2000114b08e,1,familiar,q,0.852,1
587e30b5cbacd2000114b08e,1,familiar,p,0.7245,0
587e30b5cbacd2000114b08e,1,novel,p,0.8657,1
587e30b5cbacd2000114b08e,1,familiar,q,0.8326,1
587e30b5cbacd2000114b08e,1,familiar,p,0.9093,0
587e30b5cbacd2000114b08e,1,novel,NA,NA,NA
587e30b5cbacd2000114b08e,1,familiar,p,0.8296,0
587e30b5cbacd2000114b08e,1,novel,q,0.8446,0
587e30b5cbacd2000114b08e,1,novel,p,0.7359,1
587e30b5cbacd2000114b08e,1,novel,p,0.9532,1
587e30b5cbacd2000114b08e,1,novel,q,0.9384,0
587e30b5cbacd2000114b08e,1,novel,p,1.0592,1
587e30b5cbacd2000114b08e,1,familiar,q,0.728,1
587e30b5cbacd2000114b08e,1,familiar,NA,NA,NA
587e30b5cbacd2000114b08e,1,familiar,p,0.6505,0
587e30b5cbacd2000114b08e,1,familiar,NA,NA,NA
587e30b5cbacd2000114b08e,1,familiar,q,0.7324,1
587e30b5cbacd2000114b08e,1,novel,q,0.9485,0
587e30b5cbacd2000114b08e,1,novel,p,0.7026,1
587e30b5cbacd2000114b08e,1,novel,p,0.605,1
587e30b5cbacd2000114b08e,1,novel,q,0.9859,0
587e30b5cbacd2000114b08e,1,familiar,p,0.8001,0
587e30b5cbacd2000114b08e,1,novel,p,0.981,1
587e30b5cbacd2000114b08e,1,familiar,p,0.9131,0
587e30b5cbacd2000114b08e,1,novel,q,0.7895,0
587e30b5cbacd2000114b08e,1,familiar,q,0.8573,1
587e30b5cbacd2000114b08e,1,novel,q,0.8162,0
587e30b5cbacd2000114b08e,1,familiar,NA,NA,NA
587e30b5cbacd2000114b08e,1,novel,q,1.0435,0
587e30b5cbacd2000114b08e,1,familiar,q,0.8778,1
587e30b5cbacd2000114b08e,1,familiar,q,0.8471,1
587e30b5cbacd2000114b08e,1,novel,p,0.9989,1
587e30b5cbacd2000114b08e,1,novel,q,0.9568,0
587e30b5cbacd2000114b08e,1,familiar,p,1.048,0
587e30b5cbacd2000114b08e,1,familiar,q,1.0508,1
587e30b5cbacd2000114b08e,1,familiar,p,0.9818,0
587e30b5cbacd2000114b08e,1,familiar,q,0.7829,1
587e30b5cbacd2000114b08e,2,novel,q,0.6344,0
587e30b5cbacd2000114b08e,2,familiar,q,0.7543,1
587e30b5cbacd2000114b08e,2,novel,p,0.8854,1
587e30b5cbacd2000114b08e,2,novel,p,0.8295,1
587e30b5cbacd2000114b08e,2,novel,q,0.7647,0
587e30b5cbacd2000114b08e,2,familiar,q,0.7229,1
587e30b5cbacd2000114b08e,2,novel,q,0.868,0
587e30b5cbacd2000114b08e,2,familiar,q,0.8575,1
587e30b5cbacd2000114b08e,2,familiar,q,0.9322,1
587e30b5cbacd2000114b08e,2,novel,NA,NA,NA
587e30b5cbacd2000114b08e,2,familiar,p,0.946,0
587e30b5cbacd2000114b08e,2,novel,p,0.944,1
587e30b5cbacd2000114b08e,2,familiar,q,0.67490000000000006,1
587e30b5cbacd2000114b08e,2,novel,NA,NA,NA
587e30b5cbacd2000114b08e,2,novel,q,0.8946,0
587e30b5cbacd2000114b08e,2,familiar,q,0.8086,1
587e30b5cbacd2000114b08e,2,familiar,q,0.8754,1
587e30b5cbacd2000114b08e,2,novel,p,0.7869,1
587e30b5cbacd2000114b08e,2,novel,p,0.9159,1
587e30b5cbacd2000114b08e,2,novel,p,0.9231,1
587e30b5cbacd2000114b08e,2,familiar,q,0.7844,1
587e30b5cbacd2000114b08e,2,novel,p,0.8213,1
587e30b5cbacd2000114b08e,2,novel,p,0.8415,1
587e30b5cbacd2000114b08e,2,novel,q,0.72,0
587e30b5cbacd2000114b08e,2,novel,p,1.0754,1
587e30b5cbacd2000114b08e,2,familiar,q,0.6889,1
587e30b5cbacd2000114b08e,2,novel,q,0.8838,0
587e30b5cbacd2000114b08e,2,familiar,q,0.9139,1
587e30b5cbacd2000114b08e,2,novel,q,0.8079,0
587e30b5cbacd2000114b08e,2,familiar,q,0.9218,1
587e30b5cbacd2000114b08e,2,familiar,q,0.6742,1
587e30b5cbacd2000114b08e,2,familiar,p,0.781,0
587e30b5cbacd2000114b08e,2,familiar,p,1.0213,0
587e30b5cbacd2000114b08e,2,novel,NA,NA,NA
587e30b5cbacd2000114b08e,2,familiar,q,0.9849,1
587e30b5cbacd2000114b08e,2,familiar,q,0.628,1
587e30b5cbacd2000114b08e,2,familiar,q,0.7404,1
587e30b5cbacd2000114b08e,2,familiar,q,0.9791,1
587e30b5cbacd2000114b08e,2,familiar,NA,NA,NA
587e30b5cbacd2000114b08e,2,novel,p,0.5318,1
587e30b5cbacd2000114b08e,2,familiar,q,0.8781,1
587e30b5cbacd2000114b08e,2,novel,q,0.8955,0
587e30b5cbacd2000114b08e,2,familiar,q,0.8346,1
587e30b5cbacd2000114b08e,2,novel,q,0.9744,0
587e30b5cbacd2000114b08e,2,novel,NA,NA,NA
587e30b5cbacd2000114b08e,2,familiar,q,1.0781,1
587e30b5cbacd2000114b08e,2,familiar,q,0.6488,1
587e30b5cbacd2000114b08e,2,familiar,q,0.9883,1
587e30b5cbacd2000114b08e,2,novel,q,0.7142,0
587e30b5cbacd2000114b08e,2,novel,q,1.0766,0
587e30b5cbacd2000114b08e,2,novel,NA,NA,NA
587e30b5cbacd2000114b08e,2,novel,q,0.6476,0
587e30b5cbacd2000114b08e,2,familiar,q,0.914,1
587e30b5cbacd2000114b08e,2,novel,q,0.7846,0
587e30b5cbacd2000114b08e,2,familiar,q,1.0558,1
587e30b5cbacd2000114b08e,2,novel,NA,NA,NA
587e30b5cbacd2000114b08e,2,novel,q,0.6786,0
587e30b5cbacd2000114b08e,2,familiar,NA,NA,NA
587e30b5cbacd2000114b08e,2,familiar,q,0.6768,1
587e30b5cbacd2000114b08e,2,familiar,q,0.7303,1
587e30b5cbacd2000114b08e,3,familiar,q,0.9619,1
587e30b5cbacd2000114b08e,3,familiar,q,0.8179,1
587e30b5cbacd2000114b08e,3,novel,p,0.8831,1
587e30b5cbacd2000114b08e,3,familiar,q,0.7917,1
587e30b5cbacd2000114b08e,3,novel,NA,NA,NA
587e30b5cbacd2000114b08e,3,familiar,p,0.9493,0
587e30b5cbacd2000114b08e,3,familiar,q,0.699,1
587e30b5cbacd2000114b08e,3,familiar,q,0.9078,1
587e30b5cbacd2000114b08e,3,novel,q,0.8933,0
587e30b5cbacd2000114b08e,3,novel,p,0.7402,1
587e30b5cbacd2000114b08e,3,novel,q,0.6918,0
587e30b5cbacd2000114b08e,3,novel,p,0.9241,1
587e30b5cbacd2000114b08e,3,familiar,q,0.6923,1
587e30b5cbacd2000114b08e,3,novel,q,0.8856,0
587e30b5cbacd2000114b08e,3,novel,p,1.0449,1
587e30b5cbacd2000114b08e,3,familiar,q,0.914,1
587e30b5cbacd2000114b08e,3,familiar,q,0.821,1
587e30b5cbacd2000114b08e,3,familiar,p,0.9825,0
587e30b5cbacd2000114b08e,3,novel,p,0.9145,1
587e30b5cbacd2000114b08e,3,novel,NA,NA,NA
587e30b5cbacd2000114b08e,3,novel,q,1.0536,0
587e30b5cbacd2000114b08e,3,familiar,q,0.8649,1
587e30b5cbacd2000114b08e,3,novel,q,0.948,0
587e30b5cbacd2000114b08e,3,familiar,p,0.8891,0
587e30b5cbacd2000114b08e,3,novel,p,0.8803,1
587e30b5cbacd2000114b08e,3,novel,q,0.64,0
587e30b5cbacd2000114b08e,3,novel,q,0.5926,0
587e30b5cbacd2000114b08e,3,familiar,q,0.9457,1
587e30b5cbacd2000114b08e,3,novel,p,0.882,1
587e30b5cbacd2000114b08e,3,familiar,q,0.9412,1
587e30b5cbacd2000114b08e,3,familiar,q,0.8847,1
587e30b5cbacd2000114b08e,3,novel,q,0.96,0
587e30b5cbacd2000114b08e,3,novel,q,1.0045,0
587e30b5cbacd2000114b08e,3,novel,p,0.9196,1
587e30b5cbacd2000114b08e,3,novel,q,0.7957,0
587e30b5cbacd2000114b08e,3,familiar,p,1.0246,0
587e30b5cbacd2000114b08e,3,novel,p,0.9752,1
587e30b5cbacd2000114b08e,3,familiar,NA,NA,NA
587e30b5cbacd2000114b08e,3,novel,NA,NA,NA
587e30b5cbacd2000114b08e,3,familiar,q,0.6759,1
587e30b5cbacd2000114b08e,3,novel,p,0.9737,1
587e30b5cbacd2000114b08e,3,familiar,q,0.7605,1
587e30b5cbacd2000114b08e,3,novel,p,0.6978,1
587e30b5cbacd2000114b08e,3,familiar,q,0.8479,1
587e30b5cbacd2000114b08e,3,familiar,q,0.907,1
587e30b5cbacd2000114b08e,3,familiar,p,0.806,0
587e30b5cbacd2000114b08e,3,novel,q,0.8731,0
587e30b5cbacd2000114b08e,3,novel,NA,NA,NA
587e30b5cbacd2000114b08e,3,familiar,p,0.7928,0
587e30b5cbacd2000114b08e,3,novel,p,0.8561,1
587e30b5cbacd2000114b08e,3,familiar,q,0.9227,1
587e30b5cbacd2000114b08e,3,novel,p,0.7714,1
587e30b5cbacd2000114b08e,3,familiar,q,1.0385,1
587e30b5cbacd2000114b08e,3,novel,NA,NA,NA
587e30b5cbacd2000114b08e,3,novel,q,0.9338,0
587e30b5cbacd2000114b08e,3,familiar,q,0.6658,1
587e30b5cbacd2000114b08e,3,familiar,p,0.7997,0
587e30b5cbacd2000114b08e,3,familiar,NA,NA,NA
587e30b5cbacd2000114b08e,3,familiar,q,0.7415,1
587e30b5cbacd2000114b08e,3,familiar,q,1.0667,1
595398234d56070001645fd9,1,novel,q,0.6232,0
595398234d56070001645fd9,1,familiar,q,0.9142,1
595398234d56070001645fd9,1,familiar,q,0.8139,1
595398234d56070001645fd9,1,novel,NA,NA,NA
595398234d56070001645fd9,1,novel,q,0.5236,0
595398234d56070001645fd9,1,familiar,q,0.6358,1
595398234d56070001645fd9,1,novel,p,0.6443,1
595398234d56070001645fd9,1,familiar,q,0.5396,1
595398234d56070001645fd9,1,familiar,q,0.4752,1
595398234d56070001645fd9,1,familiar,q,0.4815,1
595398234d56070001645fd9,1,novel,p,0.7176,1
595398234d56070001645fd9,1,familiar,q,0.4228,1
595398234d56070001645fd9,1,familiar,q,0.5808,1
595398234d56070001645fd9,1,novel,q,0.3876,0
595398234d56070001645fd9,1,familiar,p,0.7138,0
595398234d56070001645fd9,1,novel,q,0.4452,0
595398234d56070001645fd9,1,novel,q,0.831,0
595398234d56070001645fd9,1,novel,q,0.4912,0
595398234d56070001645fd9,1,familiar,q,0.5626,1
595398234d56070001645fd9,1,familiar,q,0.5635,1
595398234d56070001645fd9,1,novel,q,0.4885,0
595398234d56070001645fd9,1,novel,q,0.4767,0
595398234d56070001645fd9,1,familiar,p,0.8703,0
595398234d56070001645fd9,1,novel,p,0.8608,1
595398234d56070001645fd9,1,novel,q,0.4802,0
595398234d56070001645fd9,1,novel,q,0.4717,0
595398234d56070001645fd9,1,familiar,p,0.7713,0
595398234d56070001645fd9,1,novel,q,0.4948,0
595398234d56070001645fd9,1,familiar,q,0.8132,1
595398234d56070001645fd9,1,familiar,q,0.8611,1
595398234d56070001645fd9,1,novel,q,0.5463,0
595398234d56070001645fd9,1,familiar,q,0.5971,1
595398234d56070001645fd9,1,novel,p,0.7715,1
595398234d56070001645fd9,1,familiar,q,0.6183,1
595398234d56070001645fd9,1,familiar,q,0.4628,1
595398234d56070001645fd9,1,novel,NA,NA,NA
595398234d56070001645fd9,1,novel,q,0.396,0
595398234d56070001645fd9,1,novel,q,0.4481,0
595398234d56070001645fd9,1,novel,p,0.6359,1
595398234d56070001645fd9,1,novel,q,0.428,0
595398234d56070001645fd9,1,familiar,p,0.7803,0
595398234d56070001645fd9,1,familiar,q,0.5544,1
595398234d56070001645fd9,1,familiar,q,0.5134,1
595398234d56070001645fd9,1,familiar,q,0.7562,1
595398234d56070001645fd9,1,familiar,q,0.7637,1
595398234d56070001645fd9,1,familiar,q,0.5775,1
595398234d56070001645fd9,1,novel,q,0.3939,0
595398234d56070001645fd9,1,novel,q,0.4903,0
595398234d56070001645fd9,1,familiar,q,0.4785,1
595398234d56070001645fd9,1,familiar,q,0.5904,1
595398234d56070001645fd9,1,familiar,q,0.5294,1
595398234d56070001645fd9,1,novel,p,0.3527,1
595398234d56070001645fd9,1,familiar,p,0.7161,0
595398234d56070001645fd9,1,familiar,q,0.5131,1
595398234d56070001645fd9,1,novel,q,0.6134,0
595398234d56070001645fd9,1,novel,q,0.4489,0
595398234d56070001645fd9,1,novel,q,0.5158,0
595398234d56070001645fd9,1,novel,q,0.4874,0
595398234d56070001645fd9,1,novel,q,0.5974,0
595398234d56070001645fd9,1,familiar,q,0.6453,1
595398234d56070001645fd9,2,familiar,p,0.8101,0
595398234d56070001645fd9,2,novel,NA,NA,NA
595398234d56070001645fd9,2,novel,p,0.6495,1
595398234d56070001645fd9,2,familiar,q,0.6026,1
595398234d56070001645fd9,2,familiar,q,0.5661,1
595398234d56070001645fd9,2,novel,q,0.3998,0
595398234d56070001645fd9,2,novel,q,0.44,0
595398234d56070001645fd9,2,familiar,q,0.4181,1
595398234d56070001645fd9,2,novel,q,0.5118,0
595398234d56070001645fd9,2,novel,p,0.7557,1
595398234d56070001645fd9,2,familiar,q,0.514,1
595398234d56070001645fd9,2,novel,q,0.4658,0
595398234d56070001645fd9,2,novel,q,0.5301,0
595398234d56070001645fd9,2,familiar,q,0.501,1
595398234d56070001645fd9,2,novel,q,0.4201,0
595398234d56070001645fd9,2,familiar,p,0.6328,0
595398234d56070001645fd9,2,familiar,q,0.4605,1
595398234d56070001645fd9,2,novel,p,0.6247,1
595398234d56070001645fd9,2,familiar,q,0.3524,1
595398234d56070001645fd9,2,familiar,q,0.5547,1
595398234d56070001645fd9,2,novel,q,0.4661,0
595398234d56070001645fd9,2,novel,q,0.4459,0
595398234d56070001645fd9,2,familiar,q,0.4338,1
595398234d56070001645fd9,2,novel,p,0.7546,1
595398234d56070001645fd9,2,familiar,q,0.5824,1
595398234d56070001645fd9,2,familiar,q,0.4942,1
595398234d56070001645fd9,2,familiar,NA,NA,NA
595398234d56070001645fd9,2,familiar,q,0.3706,1
595398234d56070001645fd9,2,novel,q,0.5214,0
595398234d56070001645fd9,2,novel,q,0.4575,0
595398234d56070001645fd9,2,novel,q,0.5127,0
595398234d56070001645fd9,2,novel,q,0.5878,0
595398234d56070001645fd9,2,familiar,q,0.364,1
595398234d56070001645fd9,2,novel,q,0.5333,0
595398234d56070001645fd9,2,novel,q,0.3671,0
595398234d56070001645fd9,2,familiar,q,0.6221,1
595398234d56070001645fd9,2,familiar,q,0.4687,1
595398234d56070001645fd9,2,familiar,q,0.5145,1
595398234d56070001645fd9,2,novel,q,0.2531,0
595398234d56070001645fd9,2,novel,q,0.5028,0
595398234d56070001645fd9,2,familiar,q,0.5292,1
595398234d56070001645fd9,2,familiar,p,0.662,0
595398234d56070001645fd9,2,familiar,p,0.9244,0
595398234d56070001645fd9,2,novel,p,0.7443,1
595398234d56070001645fd9,2,familiar,NA,NA,NA
595398234d56070001645fd9,2,novel,q,0.5098,0
595398234d56070001645fd9,2,novel,q,0.6108,0
595398234d56070001645fd9,2,novel,q,0.547,0
595398234d56070001645fd9,2,novel,q,0.5952,0
595398234d56070001645fd9,2,novel,p,0.7634,1
595398234d56070001645fd9,2,familiar,p,0.6448,0
595398234d56070001645fd9,2,familiar,q,0.5116,1
595398234d56070001645fd9,2,novel,p,0.6489,1
595398234d56070001645fd9,2,novel,p,0.662,1
595398234d56070001645fd9,2,familiar,p,0.7138,0
595398234d56070001645fd9,2,familiar,q,0.6156,1
595398234d56070001645fd9,2,familiar,q,0.8376,1
595398234d56070001645fd9,2,familiar,q,0.708,1
595398234d56070001645fd9,2,novel,q,0.5638,0
595398234d56070001645fd9,2,familiar,q,0.5325,1
595398234d56070001645fd9,3,familiar,NA,NA,NA
595398234d56070001645fd9,3,novel,q,0.5141,0
595398234d56070001645fd9,3,novel,q,0.4474,0
595398234d56070001645fd9,3,familiar,q,0.5146,1
595398234d56070001645fd9,3,novel,q,0.2371,0
595398234d56070001645fd9,3,familiar,q,0.4299,1
595398234d56070001645fd9,3,familiar,q,0.4571,1
595398234d56070001645fd9,3,novel,q,0.4748,0
595398234d56070001645fd9,3,novel,p,0.7091,1
595398234d56070001645fd9,3,novel,q,0.6504,0
595398234d56070001645fd9,3,familiar,q,0.5456,1
595398234d56070001645fd9,3,novel,p,0.8802,1
595398234d56070001645fd9,3,novel,q,0.5058,0
595398234d56070001645fd9,3,familiar,q,0.5113,1
595398234d56070001645fd9,3,familiar,q,0.564,1
595398234d56070001645fd9,3,familiar,q,0.5555,1
595398234d56070001645fd9,3,novel,q,0.4628,0
595398234d56070001645fd9,3,familiar,q,0.5315,1
595398234d56070001645fd9,3,novel,q,0.7555,0
595398234d56070001645fd9,3,novel,p,0.7263,1
595398234d56070001645fd9,3,novel,q,0.6822,0
595398234d56070001645fd9,3,familiar,q,0.5411,1
595398234d56070001645fd9,3,novel,q,0.5511,0
595398234d56070001645fd9,3,novel,q,0.5138,0
595398234d56070001645fd9,3,novel,q,0.5062,0
595398234d56070001645fd9,3,novel,p,0.7934,1
595398234d56070001645fd9,3,novel,p,0.6957,1
595398234d56070001645fd9,3,familiar,p,0.7439,0
595398234d56070001645fd9,3,familiar,q,0.8469,1
595398234d56070001645fd9,3,novel,p,0.6979,1
595398234d56070001645fd9,3,familiar,p,0.8039,0
595398234d56070001645fd9,3,novel,p,0.9115,1
595398234d56070001645fd9,3,familiar,q,0.7987,1
595398234d56070001645fd9,3,familiar,q,0.6112,1
595398234d56070001645fd9,3,novel,q,0.6954,0
595398234d56070001645fd9,3,familiar,q,0.6247,1
595398234d56070001645fd9,3,familiar,q,0.477,1
595398234d56070001645fd9,3,familiar,q,0.598,1
595398234d56070001645fd9,3,novel,q,0.4695,0
595398234d56070001645fd9,3,familiar,NA,NA,NA
595398234d56070001645fd9,3,novel,q,0.5303,0
595398234d56070001645fd9,3,familiar,q,0.304,1
595398234d56070001645fd9,3,familiar,q,0.4285,1
595398234d56070001645fd9,3,familiar,p,0.8628,0
595398234d56070001645fd9,3,familiar,q,0.7299,1
595398234d56070001645fd9,3,familiar,q,0.4956,1
595398234d56070001645fd9,3,novel,p,0.6991,1
595398234d56070001645fd9,3,familiar,q,0.5155,1
595398234d56070001645fd9,3,novel,p,0.8322,1
595398234d56070001645fd9,3,novel,q,0.5222,0
595398234d56070001645fd9,3,familiar,q,0.496,1
595398234d56070001645fd9,3,familiar,q,0.7023,1
595398234d56070001645fd9,3,novel,q,0.6545,0
595398234d56070001645fd9,3,novel,q,0.5087,0
595398234d56070001645fd9,3,novel,q,0.4609,0
595398234d56070001645fd9,3,familiar,p,0.6267,0
595398234d56070001645fd9,3,familiar,q,0.4289,1
595398234d56070001645fd9,3,familiar,q,0.5473,1
595398234d56070001645fd9,3,novel,q,0.7722,0
595398234d56070001645fd9,3,novel,q,0.5292,0
5a46d551b77a5000014a8ce9,1,novel,q,0.866,0
5a46d551b77a5000014a8ce9,1,familiar,q,0.692,1
5a46d551b77a5000014a8ce9,1,novel,NA,NA,NA
5a46d551b77a5000014a8ce9,1,familiar,p,0.695,0
5a46d551b77a5000014a8ce9,1,familiar,q,0.562,1
5a46d551b77a5000014a8ce9,1,familiar,p,0.805,0
5a46d551b77a5000014a8ce9,1,familiar,q,0.624,1
5a46d551b77a5000014a8ce9,1,novel,q,0.641,0
5a46d551b77a5000014a8ce9,1,novel,p,0.85,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.677,1
5a46d551b77a5000014a8ce9,1,familiar,p,0.677,0
5a46d551b77a5000014a8ce9,1,novel,p,0.754,1
5a46d551b77a5000014a8ce9,1,novel,p,0.681,1
5a46d551b77a5000014a8ce9,1,novel,p,0.703,1
5a46d551b77a5000014a8ce9,1,novel,q,0.451,0
5a46d551b77a5000014a8ce9,1,novel,q,0.669,0
5a46d551b77a5000014a8ce9,1,familiar,q,0.588,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.848,1
5a46d551b77a5000014a8ce9,1,novel,p,0.801,1
5a46d551b77a5000014a8ce9,1,novel,p,0.777,1
5a46d551b77a5000014a8ce9,1,novel,p,0.838,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.698,1
5a46d551b77a5000014a8ce9,1,novel,p,0.823,1
5a46d551b77a5000014a8ce9,1,novel,p,0.943,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.969,1
5a46d551b77a5000014a8ce9,1,novel,p,0.746,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.883,1
5a46d551b77a5000014a8ce9,1,familiar,p,0.71,0
5a46d551b77a5000014a8ce9,1,familiar,p,0.739,0
5a46d551b77a5000014a8ce9,1,familiar,NA,NA,NA
5a46d551b77a5000014a8ce9,1,novel,q,0.693,0
5a46d551b77a5000014a8ce9,1,familiar,q,0.76,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.782,1
5a46d551b77a5000014a8ce9,1,novel,p,0.747,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.603,1
5a46d551b77a5000014a8ce9,1,novel,q,0.624,0
5a46d551b77a5000014a8ce9,1,novel,p,0.727,1
5a46d551b77a5000014a8ce9,1,novel,p,0.552,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.711,1
5a46d551b77a5000014a8ce9,1,novel,p,0.55,1
5a46d551b77a5000014a8ce9,1,novel,p,0.614,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.819,1
5a46d551b77a5000014a8ce9,1,novel,q,0.818,0
5a46d551b77a5000014a8ce9,1,familiar,p,0.641,0
5a46d551b77a5000014a8ce9,1,novel,p,0.561,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.535,1
5a46d551b77a5000014a8ce9,1,familiar,p,0.534,0
5a46d551b77a5000014a8ce9,1,novel,q,0.388,0
5a46d551b77a5000014a8ce9,1,familiar,q,0.916,1
5a46d551b77a5000014a8ce9,1,novel,p,0.662,1
5a46d551b77a5000014a8ce9,1,novel,q,0.889,0
5a46d551b77a5000014a8ce9,1,familiar,q,0.746,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.751,1
5a46d551b77a5000014a8ce9,1,novel,p,0.667,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.583,1
5a46d551b77a5000014a8ce9,1,novel,q,0.533,0
5a46d551b77a5000014a8ce9,1,familiar,p,0.923,0
5a46d551b77a5000014a8ce9,1,familiar,q,0.743,1
5a46d551b77a5000014a8ce9,1,familiar,q,0.759,1
5a46d551b77a5000014a8ce9,1,novel,p,0.752,1
